https://www.otomoto.pl/osobowe/oferta/bmw-x1-ID6Hv9Nz.html	BMW X1 sDrive18i	34 900	BMW	X1	Brązowy	5		2010	
https://www.otomoto.pl/osobowe/oferta/audi-q5-ID6HHyGV.html	Audi Q5 3.0 TFSI Quattro Tiptronic	58 000	Audi	Q5	Czarny	5	5	2013	
https://www.otomoto.pl/osobowe/oferta/volvo-v40-ID6HEUvI.html	Volvo V40 T2 RDesign	51 900	Volvo	V40	Błękitny	5	5	2017	
https://www.otomoto.pl/osobowe/oferta/hyundai-ix35-ID6HIeu0.html	Hyundai ix35 2.0 CRDi Comfort	37 900	Hyundai	ix35	Srebrny	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/audi-a3-sportback-ID6HIesK.html	Audi A3 Sportback	14 900	Audi	A3 Sportback	Czarny	5	5	2007	
https://www.otomoto.pl/osobowe/oferta/audi-a5-ID6Hxg4D.html	Audi A5	18 999	Audi	A5	Czarny	5	4	2013	
https://www.otomoto.pl/osobowe/oferta/mini-cooper-s-ID6HIess.html	MINI Cooper S Coupe	35 000	MINI	Cooper S	Szary	2	4	2013	
https://www.otomoto.pl/osobowe/oferta/jaguar-xf-ID6HvZrd.html	Jaguar XF 3.0 V6 Premium Luxury	36 990	Jaguar	XF	Granatowy	4	5	2008	
https://www.otomoto.pl/osobowe/oferta/opel-astra-ID6HE5vV.html	Opel Astra	33 200	Opel	Astra	Czarny	4	5	2013	
https://www.otomoto.pl/osobowe/oferta/audi-a5-ID6HH4At.html	Audi A5	143 000	Audi	A5	Czerwony	5	5	2020	
https://www.otomoto.pl/osobowe/oferta/citroen-c4-ID6HENfE.html	Citroën C4 BlueHDi 100 Selection	19 900	Citroën	C4	Szary	5	5	2016	
https://www.otomoto.pl/osobowe/oferta/ford-fiesta-ID6HIeDY.html	Ford Fiesta 1.4 Ghia	15 000	Ford	Fiesta	Czarny	5	5	2009	
https://www.otomoto.pl/osobowe/oferta/byd-seal-ID6HttHF.html	BYD Seal 82.5kWh Excellence AWD	226 446	BYD	Seal	Granatowy	4	5	2025	
https://www.otomoto.pl/osobowe/oferta/volvo-v40-ID6HDXAY.html	Volvo V40 1.9 D Classic Limited Edition	5 900	Volvo	V40	Czarny	5	5	2002	
https://www.otomoto.pl/osobowe/oferta/audi-a8-ID6HDig8.html	Audi A8 4.0 TFSI cylinder on demand quattro tiptronic Lang	107 900	Audi	A8	Czarny	4	5	2014	
https://www.otomoto.pl/osobowe/oferta/hyundai-tucson-ID6HIeyY.html	Hyundai Tucson 1.6 T-GDi HEV N Line Final Edition 4WD	10 000	Hyundai	Tucson	Biały	5	5	2024	
https://www.otomoto.pl/osobowe/oferta/opel-astra-ID6HvvJ6.html	Opel Astra V 1.6 CDTI Elite S&S	36 900	Opel	Astra	Zielony	5		2017	
https://www.otomoto.pl/osobowe/oferta/lexus-lm-ID6H0cLc.html	Lexus LM	449 900	Lexus	LM	Czarny	5	7	2023	
https://www.otomoto.pl/osobowe/oferta/cupra-cupra-formentor-ID6Hflsh.html	Cupra Formentor 1.5 TSI DSG	144 400	Cupra	Formentor	Czarny	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/audi-a1-sportback-ID6HIdK5.html	Audi A1 Sportback 1.6 TDI S line edition	38 900	Audi	A1 Sportback	Czerwony	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/toyota-auris-ID6H3TY0.html	Toyota Auris 2.2 D-4D D-CAT	19 900	Toyota	Auris	Inny kolor	5	5	2010	
https://www.otomoto.pl/osobowe/oferta/bmw-seria-5-ID6HFdGo.html	BMW Seria 5 528i xDrive	58 800	BMW	Seria 5	Srebrny	4	5	2012	
https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-ID6Hyol6.html	BMW Seria 3 320i Cabriolet	31 900	BMW	Seria 3	Granatowy	2	4	1995	
https://www.otomoto.pl/osobowe/oferta/chrysler-pacifica-ID6HIezC.html	Chrysler Pacifica	159 000	Chrysler	Pacifica	Biały	5	7	2022	
https://www.otomoto.pl/osobowe/oferta/ford-c-max-ID6HIeE5.html	Ford C-MAX 2.0 TDCi Titanium	27 999	Ford	C-MAX	Czarny	5	5	2012	
https://www.otomoto.pl/osobowe/oferta/volvo-xc-40-ID6HETcy.html	Volvo XC 40 B4 B AWD Momentum Pro	119 900	Volvo	XC 40	Niebieski	5	5	2020	
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6Hxiuz.html	Toyota Corolla 1.8 Hybrid Comfort	110 872	Toyota	Corolla	Biały	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/kia-rio-ID6HIez8.html	Kia Rio	25 900	Kia	Rio	Czarny	5	5	2013	
https://www.otomoto.pl/osobowe/oferta/seat-leon-ID6HEUJf.html	Seat Leon 2.0 TDI FR S&S	38 999	Seat	Leon	Szary	5	5	2013	
https://www.otomoto.pl/osobowe/oferta/hyundai-ix35-ID6HDYru.html	Hyundai ix35 2.0 GDI Premium 4WD	44 900	Hyundai	ix35	Czarny	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/mitsubishi-colt-ID6HIewZ.html	Mitsubishi Colt 1.3 ClearTec Edition	13 900	Mitsubishi	Colt	Srebrny	3	5	2011	
https://www.otomoto.pl/osobowe/oferta/volkswagen-golf-ID6HHuNR.html	Volkswagen Golf VI 2.0 TSI GTI DSG	59 800	Volkswagen	Golf	Czerwony	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/skoda-kamiq-ID6HAWVW.html	Skoda Kamiq 1.0 TSI Monte Carlo DSG	124 450	Skoda	Kamiq	Niebieski	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/cupra-terramar-ID6HES0t.html	Cupra Terramar	166 000	Cupra	Terramar	Niebieski	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/peugeot-3008-ID6HAFCc.html	Peugeot 3008 2.0 BlueHDi Active S&S	73 700	Peugeot	3008	Czarny	5	5	2018	
https://www.otomoto.pl/osobowe/oferta/hyundai-i30-ID6HvSJY.html	Hyundai i30 1.6 GDI Style	33 900	Hyundai	i30	Czarny	5		2013	
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6HFGSI.html	Ford Focus 1.6 Trend	33 000	Ford	Focus	Niebieski	4	5	2017	
https://www.otomoto.pl/osobowe/oferta/audi-a3-ID6HzG4M.html	Audi A3 2.0 FSI Ambition	8 000	Audi	A3	Srebrny	3	5	2004	
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-gla-ID6HqL8T.html	Mercedes-Benz GLA 250 4-Matic	76 500	Mercedes-Benz	GLA	Zielony	5	5	2017	
https://www.otomoto.pl/osobowe/oferta/bmw-x1-ID6HGjLl.html	BMW X1 xDrive20d Sport Line	51 999	BMW	X1	Czarny	5	5	2015	
https://www.otomoto.pl/osobowe/oferta/renault-megane-ID6HIew1.html	Renault Megane Grandtour BLUE dCi 115 INTENS	54 900	Renault	Megane	Biały	5	5	2020	
https://www.otomoto.pl/osobowe/oferta/ford-fiesta-ID6HvT9o.html	Ford Fiesta 1.5 EcoBoost S&S ST X	84 900	Ford	Fiesta	Czerwony	5	5	2023	
https://www.otomoto.pl/osobowe/oferta/bmw-seria-2-ID6HIeWU.html	BMW Seria 2 218i GPF Luxury Line	36 000	BMW	Seria 2	Biały	5		2016	
https://www.otomoto.pl/osobowe/oferta/peugeot-508-ID6HF3fz.html	Peugeot 508 2.0 HDi Allure	33 000	Peugeot	508	Szary	5	5	2013	
https://www.otomoto.pl/osobowe/oferta/volkswagen-golf-plus-ID6HijhS.html	Volkswagen Golf Plus 1.4 TSI DSG Life	32 900	Volkswagen	Golf Plus	Złoty	5		2013	
https://www.otomoto.pl/osobowe/oferta/ford-tourneo-custom-ID6HIeU4.html	Ford Tourneo Custom 2.0 EcoBlue 320 AWD L2 Titanium	243 900	Ford	Tourneo Custom	Szary	4	8	2025	
https://www.otomoto.pl/osobowe/oferta/cupra-cupra-formentor-ID6HANYH.html	Cupra Formentor	141 900	Cupra	Formentor	Inny kolor	5	5	2024	
https://www.otomoto.pl/osobowe/oferta/jaguar-xj-ID6Hv6cu.html	Jaguar XJ 3.0 T AWD LWB Portfolio	88 900	Jaguar	XJ	Niebieski	4	5	2015	
https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-ID6HA7Uu.html	BMW Seria 3 330xd	30 000	BMW	Seria 3	Czarny	5	5	2006	
https://www.otomoto.pl/osobowe/oferta/ford-fusion-ID6HnT4G.html	Ford Fusion 2.0 EcoBoost Titanium	61 000	Ford	Fusion	Biały	4	5	2017	
https://www.otomoto.pl/osobowe/oferta/renault-clio-ID6HGHNU.html	Renault Clio 2.0 16V Sport	37 900	Renault	Clio	Biały	3	4	2010	
https://www.otomoto.pl/osobowe/oferta/opel-astra-ID6HIepk.html	Opel Astra 1.4 Turbo Innovation	44 900	Opel	Astra	Szary	5	5	2017	
https://www.otomoto.pl/osobowe/oferta/mazda-cx-3-ID6HIezQ.html	Mazda CX-3 2.0 Skypassion AWD	72 900	Mazda	CX-3	Granatowy	5	5	2017	
https://www.otomoto.pl/osobowe/oferta/volkswagen-passat-ID6HEVgd.html	Volkswagen Passat	171 000	Volkswagen	Passat	Szary	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/mazda-3-ID6HIdpJ.html	Mazda 3 e-SKYACTIV-X 186 M HYBRID PRIME-LINE	69 900	Mazda	3	Czerwony	5	5	2021	
https://www.otomoto.pl/osobowe/oferta/toyota-yaris-ID6HHVLb.html	Toyota Yaris 1.33 Trend	38 000	Toyota	Yaris	Czerwony	5	5	2015	
https://www.otomoto.pl/osobowe/oferta/dacia-sandero-ID6HIeou.html	Dacia Sandero 1.2 16V Access EU6	17 800	Dacia	Sandero	Inny kolor	5	5	2016	
https://www.otomoto.pl/osobowe/oferta/bmw-ix-ID6HHDB9.html	BMW iX xDrive40 76.6kWh	209 900	BMW	iX	Szary	5	5	2022	
https://www.otomoto.pl/osobowe/oferta/hyundai-i10-ID6HIcJ0.html	Hyundai i10 1.0 Access	31 900	Hyundai	i10	Biały	5	5	2022	
https://www.otomoto.pl/osobowe/oferta/volvo-xc-90-ID6HFCBL.html	Volvo XC 90 4.4 V8 AWD R-Design	29 900	Volvo	XC 90	Srebrny	5	7	2008	
https://www.otomoto.pl/osobowe/oferta/audi-q5-ID6HIeG1.html	Audi Q5 2.0 TFSI Quattro Tiptronic	59 000	Audi	Q5	Czarny	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/audi-q5-ID6HEeT2.html	Audi Q5 2.0 TFSI Quattro S tronic	42 900	Audi	Q5	Srebrny	5	5	2012	
https://www.otomoto.pl/osobowe/oferta/bmw-seria-1-ID6HIewp.html	BMW Seria 1	36 000	BMW	Seria 1	Czerwony	5	5	2015	
https://www.otomoto.pl/osobowe/oferta/volkswagen-caddy-ID6HoPu2.html	Volkswagen Caddy Maxi 2.0 TDI DSG	226 467,60	Volkswagen	Caddy	Biały	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/ford-fiesta-ID6HExBN.html	Ford Fiesta	25 500	Ford	Fiesta	Niebieski	5	5	2016	
https://www.otomoto.pl/osobowe/oferta/renault-clio-ID6HESLX.html	Renault Clio 1.5 dCi Energy Limited	42 999	Renault	Clio	Biały	5	5	2019	
https://www.otomoto.pl/osobowe/oferta/volvo-s60-ID6GaroL.html	Volvo S60 T4 Kinetic	42 000	Volvo	S60	Bordowy	4	5	2014	
https://www.otomoto.pl/osobowe/oferta/audi-tt-ID6HF1q1.html	Audi TT Coupé 2.0 TDI quattro	45 900	Audi	TT Coupé	Szary	2	4	2013	
https://www.otomoto.pl/osobowe/oferta/cupra-terramar-ID6HsMH6.html	Cupra Terramar 2.0 TSI 4Drive DSG	194 500	Cupra	Terramar	Czarny	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6HxiBq.html	Toyota Corolla 1.8 Hybrid Comfort	122 967	Toyota	Corolla	Szary	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/audi-a4-ID6HIdLS.html	Audi A4	14 900	Audi	A4	Szary	5	5	2005	
https://www.otomoto.pl/osobowe/oferta/byd-sealion-7-ID6HdmZ6.html	BYD Sealion 7	252 900	BYD	Sealion 7	Szary	4	5	2025	
https://www.otomoto.pl/osobowe/oferta/seat-mii-ID6HIezm.html	Seat Mii 1.0 Ecomotive Connect	24 900	Seat	Mii	Czerwony	3	5	2018	
https://www.otomoto.pl/osobowe/oferta/opel-astra-ID6HAqdm.html	Opel Astra 1.6 D (CDTI) Innovation	47 900	Opel	Astra	Szary	5	5	2019	
https://www.otomoto.pl/osobowe/oferta/volkswagen-golf-ID6HxhQN.html	Volkswagen Golf VIII 2.0 TSI GTI DSG	108 900,01	Volkswagen	Golf	Biały	5	5	2021	
https://www.otomoto.pl/osobowe/oferta/seat-alhambra-ID6HIeyb.html	Seat Alhambra 2.0 TDI Style DSG	64 800	Seat	Alhambra	Brązowy	5	7	2015	
https://www.otomoto.pl/osobowe/oferta/ford-edge-ID6HrcwY.html	Ford Edge	110 000	Ford	Edge	Biały	5	5	2021	
https://www.otomoto.pl/osobowe/oferta/bmw-x1-ID6HIeBx.html	BMW X1 xDrive20d	37 700	BMW	X1	Szary	5	5	2011	
https://www.otomoto.pl/osobowe/oferta/volkswagen-passat-ID6HIeuY.html	Volkswagen Passat 1.8 TSI Comfortline	26 500	Volkswagen	Passat	Brązowy	5	5	2011	
https://www.otomoto.pl/osobowe/oferta/opel-mokka-ID6HIeIA.html	Opel Mokka	48 500	Opel	Mokka	Inny kolor	5	5	2017	
https://www.otomoto.pl/osobowe/oferta/bmw-seria-3-ID6HIezG.html	BMW Seria 3 316d	33 900	BMW	Seria 3	Czarny	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/jeep-grand-cherokee-ID6GQKJE.html	Jeep Grand Cherokee 3.0 CRD Limited	82 700	Jeep	Grand Cherokee	Czarny	5	5	2015	
https://www.otomoto.pl/osobowe/oferta/peugeot-2008-ID6HIe8C.html	Peugeot 2008	58 500	Peugeot	2008	Szary	5		2021	
https://www.otomoto.pl/osobowe/oferta/toyota-rav4-ID6HIeV0.html	Toyota RAV4	38 900	Toyota	RAV4	Srebrny	5	5	2009	
https://www.otomoto.pl/osobowe/oferta/citroen-c5-aircross-ID6HAWUX.html	Citroën C5 Aircross 1.2 PureTech Shine EAT8	85 900	Citroën	C5 Aircross	Szary	5	5	2022	
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6HxiIg.html	Toyota Corolla 1.8 Hybrid Comfort	120 435	Toyota	Corolla	Biały	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/audi-a6-allroad-ID6Hn1zG.html	Audi A6 Allroad 2.5 TDI Quattro	14 000	Audi	A6 Allroad	Brązowy	5	5	2004	
https://www.otomoto.pl/osobowe/oferta/volvo-v60-ID6F7PWe.html	Volvo V60 D4 Inscription	89 900	Volvo	V60	Biały	5	5	2019	
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-klasa-s-ID6HuoZx.html	Mercedes-Benz Klasa S 400 Coupe 4-Matic 7G-TRONIC	169 000	Mercedes-Benz	Klasa S	Srebrny	2	4	2016	
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6HIeUY.html	Ford Focus 1.6 EcoBoost Gold X (Trend)	24 900	Ford	Focus	Czarny	5	5	2011	
https://www.otomoto.pl/osobowe/oferta/peugeot-508-ID6HIeuS.html	Peugeot 508 1.6 PureTech Allure Pack S&S EAT8	59 900	Peugeot	508	Szary	5	5	2021	
https://www.otomoto.pl/osobowe/oferta/renault-captur-ID6HrZyh.html	Renault Captur 1.2 Energy TCe Intens EDC	50 000	Renault	Captur	Bordowy	5		2018	
https://www.otomoto.pl/osobowe/oferta/ford-mustang-ID6HAWxX.html	Ford Mustang 5.0 V8 Mach 1	169 900	Ford	Mustang	Szary	3	4	2022	
https://www.otomoto.pl/osobowe/oferta/peugeot-208-ID6HxiD1.html	Peugeot 208 1.2 mHEV GT	113 800	Peugeot	208	Czarny	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/renault-megane-ID6HIezS.html	Renault Megane 1.6 16V 110 Dynamique	21 900	Renault	Megane	Szary	5	5	2012	
https://www.otomoto.pl/osobowe/oferta/citroen-c3-ID6HIeoW.html	Citroën C3	48 500	Citroën	C3	Bordowy	5	5	2021	
https://www.otomoto.pl/osobowe/oferta/alfa-romeo-giulia-ID6Htraz.html	Alfa Romeo Giulia	82 900	Alfa Romeo	Giulia	Czerwony	5	5	2017	
https://www.otomoto.pl/osobowe/oferta/volvo-xc-40-ID6HpueH.html	Volvo XC 40 T5 AWD Momentum	105 000	Volvo	XC 40	Biały	5	5	2020	
https://www.otomoto.pl/osobowe/oferta/kia-optima-ID6HEy8n.html	Kia Optima Sportswagon 2.0 T-GDI Automatik OPF GT	77 900	Kia	Optima	Szary	5	5	2019	
https://www.otomoto.pl/osobowe/oferta/alfa-romeo-giulietta-ID6HIesF.html	Alfa Romeo Giulietta 1.4 TB MultiAir Progression	19 900	Alfa Romeo	Giulietta	Brązowy	5		2010	
https://www.otomoto.pl/osobowe/oferta/skoda-superb-ID6HFaQu.html	Skoda Superb 2.0 TSI 4x4 Sportline DSG	139 900	Skoda	Superb	Błękitny	5	5	2021	
https://www.otomoto.pl/osobowe/oferta/bmw-seria-5-ID6HIezL.html	BMW Seria 5 535d Sport-Aut Luxury Line	52 900	BMW	Seria 5	Brązowy	4	5	2012	
https://www.otomoto.pl/osobowe/oferta/skoda-fabia-ID6HEXEu.html	Skoda Fabia 1.0 TSI Ambition Plus	61 900	Skoda	Fabia	Biały	5	5	2022	
https://www.otomoto.pl/osobowe/oferta/volkswagen-golf-ID6HvitG.html	Volkswagen Golf	57 990	Volkswagen	Golf	Biały	5	5	2019	
https://www.otomoto.pl/osobowe/oferta/hyundai-tucson-ID6HIezV.html	Hyundai Tucson 1.6 T-GDi Modern 2WD	83 500	Hyundai	Tucson	Szary	5	5	2022	
https://www.otomoto.pl/osobowe/oferta/volvo-s90-ID6HIeCY.html	Volvo S90 T6 AWD Momentum	92 000	Volvo	S90	Czarny	4	5	2017	
https://www.otomoto.pl/osobowe/oferta/volvo-xc-40-ID6Hxjig.html	Volvo XC 40 B5 B AWD Geartronic Inscription	117 999	Volvo	XC 40	Zielony	5		2023	
https://www.otomoto.pl/osobowe/oferta/ford-edge-ID6HrcVe.html	Ford Edge	105 000	Ford	Edge	Czerwony	5	5	2020	
https://www.otomoto.pl/osobowe/oferta/audi-a4-ID6Hg7fg.html	Audi A4 ver-2-0-tdi-multitronic	34 000	Audi	A4	Czarny	5	5	2013	
https://www.otomoto.pl/osobowe/oferta/skoda-fabia-ID6HEFxR.html	Skoda Fabia	13 490	Skoda	Fabia	Srebrny	5	5	2015	
https://www.otomoto.pl/osobowe/oferta/kia-sportage-ID6HIePU.html	Kia Sportage 1.7 CRDI 2WD Dream-Team Edition	44 900	Kia	Sportage	Biały	5	5	2017	
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6Hp5qb.html	Ford Focus 1.8 Connection	18 700	Ford	Focus	Szary	5	5	2009	
https://www.otomoto.pl/osobowe/oferta/renault-clio-ID6Hsc7U.html	Renault Clio (Energy) dCi 90 Start & Stop LIMITED	14 900	Renault	Clio	Czarny	5	5	2013	
https://www.otomoto.pl/osobowe/oferta/peugeot-508-ID6HIew2.html	Peugeot 508	24 500	Peugeot	508	Inny kolor	5	5	2011	
https://www.otomoto.pl/osobowe/oferta/volvo-v60-ID6HEXMv.html	Volvo V60 D4 AWD Kinetic	42 900	Volvo	V60	Czarny	5		2013	
https://www.otomoto.pl/osobowe/oferta/volvo-s60-ID6HHQqY.html	Volvo S60 T5 Powershift RDesign	67 500	Volvo	S60	Biały	4	5	2017	
https://www.otomoto.pl/osobowe/oferta/toyota-yaris-ID6HIez0.html	Toyota Yaris	19 900	Toyota	Yaris	Srebrny	5	5	2011	
https://www.otomoto.pl/osobowe/oferta/audi-q7-ID6HEVoa.html	Audi Q7	407 064	Audi	Q7	Czarny	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-gla-ID6HIexP.html	Mercedes-Benz GLA 250 4-Matic	71 600	Mercedes-Benz	GLA	Szary	5	5	2015	
https://www.otomoto.pl/osobowe/oferta/hyundai-kona-ID6HAVx9.html	Hyundai Kona Electric 49kWh Smart	136 867	Hyundai	Kona	Czarny	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/land-rover-range-rover-ID6HIeyI.html	Land Rover Range Rover 5.0 V8 S/C LWB AB	125 000	Land Rover	Range Rover	Biały	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/volkswagen-passat-ID6HIddz.html	Volkswagen Passat 2.0 TDI Comfortline DSG	10 900	Volkswagen	Passat	Czarny	5	4	2006	
https://www.otomoto.pl/osobowe/oferta/peugeot-208-ID6HIc7d.html	Peugeot 208 1.6 BlueHDi Active S&S	24 900	Peugeot	208	Granatowy	5	5	2016	
https://www.otomoto.pl/osobowe/oferta/opel-corsa-ID6HIeIE.html	Opel Corsa 1.4 120 Jahre	33 500	Opel	Corsa	Szary	5	5	2019	
https://www.otomoto.pl/osobowe/oferta/opel-corsa-ID6HI8Yi.html	Opel Corsa	52 200	Opel	Corsa	Czarny	5	5	2021	
https://www.otomoto.pl/osobowe/oferta/volkswagen-transporter-ID6HpEDp.html	Volkswagen Transporter	98 277	Volkswagen	Transporter	Czarny	4	3	2018	
https://www.otomoto.pl/osobowe/oferta/mitsubishi-outlander-ID6HCEQb.html	Mitsubishi Outlander 2.2 DI-D 4WD Invite	27 700	Mitsubishi	Outlander	Srebrny	5	5	2010	
https://www.otomoto.pl/osobowe/oferta/opel-karl-ID6HIdH6.html	Opel Karl 1.0 Rocks	27 900	Opel	Karl	Inny kolor	5	5	2017	
https://www.otomoto.pl/osobowe/oferta/gmc-yukon-ID6HEXWl.html	GMC Yukon	219 900	GMC	Yukon	Biały	5	7	2016	
https://www.otomoto.pl/osobowe/oferta/ford-tourneo-custom-ID6HIeTL.html	Ford Tourneo Custom 2.0 EcoBlue 320 AWD L2 Titanium	243 900	Ford	Tourneo Custom	Czarny	4	8	2025	
https://www.otomoto.pl/osobowe/oferta/peugeot-3008-ID6HAT9t.html	Peugeot 3008 1.6 THP Allure	35 999	Peugeot	3008	Czarny	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/renault-clio-ID6GiaGJ.html	Renault Clio	64 570	Renault	Clio	Szary	5		2023	
https://www.otomoto.pl/osobowe/oferta/hyundai-ix35-ID6HIepR.html	Hyundai ix35	43 000	Hyundai	ix35	Biały	5	5	2014	
https://www.otomoto.pl/osobowe/oferta/audi-a4-ID6HFdTJ.html	Audi A4	25 900	Audi	A4	Czarny	5	5	2008	
https://www.otomoto.pl/osobowe/oferta/toyota-prius-ID6HIeWY.html	Toyota Prius	32 900	Toyota	Prius	Szary	5	5	2010	
https://www.otomoto.pl/osobowe/oferta/ford-focus-ID6HENq2.html	Ford Focus	28 999	Ford	Focus	Biały	5	5	2017	
https://www.otomoto.pl/osobowe/oferta/ford-mondeo-ID6HIeFE.html	Ford Mondeo 1.5 EcoBoost Edition	48 000	Ford	Mondeo	Złoty	5	5	2019	
https://www.otomoto.pl/osobowe/oferta/volkswagen-new-beetle-ID6HDPkf.html	Volkswagen New Beetle 1.9 TDI	17 800	Volkswagen	New Beetle	Szary	3	4	2007	
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6HxiF9.html	Toyota Corolla 1.8 Hybrid Comfort	122 967	Toyota	Corolla	Szary	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/skoda-superb-ID6HyUok.html	Skoda Superb 2.0 TDI Ambition	25 900	Skoda	Superb	Srebrny	5	5	2010	
https://www.otomoto.pl/osobowe/oferta/hyundai-kona-ID6HAVx6.html	Hyundai Kona Electric 49kWh Smart	136 867	Hyundai	Kona	Błękitny	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/bmw-seria-1-ID6HFdsa.html	BMW Seria 1 120d xDrive	37 500	BMW	Seria 1	Szary	5	5	2013	
https://www.otomoto.pl/osobowe/oferta/honda-cr-v-ID6HIeM7.html	Honda CR-V 1.6i DTEC 4WD Executive	69 800	Honda	CR-V	Szary	5	5	2017	
https://www.otomoto.pl/osobowe/oferta/renault-clio-ID6HIezF.html	Renault Clio 1.0 TCe Zen	35 900	Renault	Clio	Czarny	5		2020	
https://www.otomoto.pl/osobowe/oferta/audi-a3-ID6HxdDQ.html	Audi A3	84 900	Audi	A3	Szary	4	5	2017	
https://www.otomoto.pl/osobowe/oferta/citroen-c4-ID6HIeuT.html	Citroën C4 1.6 e-HDi Selection MCP	16 999	Citroën	C4	Srebrny	5	3	2013	
https://www.otomoto.pl/osobowe/oferta/toyota-corolla-ID6Hxipb.html	Toyota Corolla 1.8 Hybrid Comfort	113 326	Toyota	Corolla	Szary	5	5	2025	
https://www.otomoto.pl/osobowe/oferta/opel-mokka-ID6Hjow1.html	Opel Mokka 1.4 Turbo ecoFLEX Start/Stop 4x4 Color Edition	43 900	Opel	Mokka	Czarny	5	5	2015	
https://www.otomoto.pl/osobowe/oferta/nissan-370-z-ID6HxBO9.html	Nissan 370 Z	69 000	Nissan	370 Z	Inny kolor	3	2	2009	
